Transaction_ID,Day,Date,Product_ID,Product_Name,Category,Supplier_ID,Stock_In,Stock_Out,Unit_Cost,Current_Stock,Reorder_Level,Stock_Value,Movement_Net,Reorder_Status
INV106537,Friday,24-10-2025,P025,3M Safety Gloves,Industrial,S010,74,0,? 892,31808,95,"? 2,83,67,011",74,Sufficient Stock
INV115750,Friday,24-10-2025,P025,3M Safety Gloves,Industrial,S010,106,0,? 893,31914,95,"? 2,85,03,399",106,Sufficient Stock
INV105464,Friday,24-10-2025,P026,3M Safety Helmet,Industrial,S001,191,24,"? 1,749",28799,53,"? 5,03,69,923",167,Sufficient Stock
INV107390,Friday,24-10-2025,P026,3M Safety Helmet,Industrial,S001,102,32,"? 1,792",28869,53,"? 5,17,41,790",70,Sufficient Stock
INV124827,Friday,24-10-2025,P026,3M Safety Helmet,Industrial,S001,180,34,"? 1,955",29015,53,"? 5,67,29,670",146,Sufficient Stock
INV107232,Friday,24-10-2025,P027,D-Link Ethernet Cable,Electronics,S015,0,21,? 696,33221,34,"? 2,31,17,893",-21,Sufficient Stock
INV100927,Friday,24-10-2025,P030,Zebra Barcode Scanner,Electronics,S014,225,20,"? 18,129",30686,40,"? 55,63,02,336",205,Sufficient Stock
INV112626,Friday,24-10-2025,P030,Zebra Barcode Scanner,Electronics,S014,185,24,"? 19,189",30847,40,"? 59,19,09,402",161,Sufficient Stock
INV125321,Friday,24-10-2025,P031,Honeywell Barcode Scanner,Electronics,S003,113,25,"? 15,887",32356,46,"? 51,40,30,845",88,Sufficient Stock
INV113018,Friday,24-10-2025,P036,Acer Aspire 5,Electronics,S003,115,0,"? 52,946",34744,85,"? 1,83,95,66,393",115,Sufficient Stock
INV125954,Friday,24-10-2025,P038,AMD Ryzen 5 Processor,Electronics,S011,196,0,"? 21,458",33403,63,"? 71,67,69,537",196,Sufficient Stock
INV100046,Friday,24-10-2025,P040,SanDisk 512GB SSD,Electronics,S014,87,21,"? 5,190",28039,46,"? 14,55,18,703",66,Sufficient Stock
INV104185,Saturday,25-10-2025,P001,Dell Inspiron 15,Electronics,S011,112,20,"? 45,293",32724,100,"? 1,48,21,82,511",92,Sufficient Stock
INV123217,Saturday,25-10-2025,P001,Dell Inspiron 15,Electronics,S011,219,15,"? 49,056",32928,100,"? 1,61,53,03,070",204,Sufficient Stock
INV129266,Saturday,25-10-2025,P001,Dell Inspiron 15,Electronics,S011,0,15,"? 48,632",32913,100,"? 1,60,06,24,812",-15,Sufficient Stock
INV112980,Saturday,25-10-2025,P002,HP 15s,Electronics,S001,118,30,"? 43,582",38119,37,"? 1,66,13,19,659",88,Sufficient Stock
INV118379,Saturday,25-10-2025,P003,Lenovo IdeaPad 3,Electronics,S002,97,24,"? 44,530",32617,50,"? 1,45,24,22,674",73,Sufficient Stock
INV100043,Saturday,25-10-2025,P005,Logitech K380 Keyboard,Electronics,S008,0,23,"? 4,061",33037,46,"? 13,41,78,229",-23,Sufficient Stock
INV128150,Saturday,25-10-2025,P005,Logitech K380 Keyboard,Electronics,S008,232,0,"? 4,054",33269,46,"? 13,48,58,693",232,Sufficient Stock
INV119418,Saturday,25-10-2025,P006,Logitech M185 Mouse,Electronics,S003,79,24,"? 1,652",33747,68,"? 5,57,40,025",55,Sufficient Stock
INV119737,Saturday,25-10-2025,P010,Cisco 8-Port Switch,Electronics,S002,242,19,"? 11,456",35226,23,"? 40,35,47,383",223,Sufficient Stock
INV105596,Saturday,25-10-2025,P011,Epson EcoTank Printer,Electronics,S009,149,22,"? 24,413",33005,67,"? 80,57,52,646",127,Sufficient Stock
INV108108,Saturday,25-10-2025,P011,Epson EcoTank Printer,Electronics,S009,66,28,"? 22,060",33043,67,"? 72,89,18,413",38,Sufficient Stock
INV122031,Saturday,25-10-2025,P012,Canon Laser Printer,Electronics,S002,107,16,"? 21,050",34797,22,"? 73,24,62,061",91,Sufficient Stock
INV100683,Saturday,25-10-2025,P013,Samsung 1TB SSD,Electronics,S012,159,26,"? 7,913",33597,47,"? 26,58,55,292",133,Sufficient Stock
INV115373,Saturday,25-10-2025,P013,Samsung 1TB SSD,Electronics,S003,149,22,"? 7,634",33724,47,"? 25,74,39,469",127,Sufficient Stock
INV123338,Saturday,25-10-2025,P013,Samsung 1TB SSD,Electronics,S001,115,15,"? 7,978",33824,47,"? 26,98,51,823",100,Sufficient Stock
INV129728,Saturday,25-10-2025,P013,Samsung 1TB SSD,Electronics,S012,165,0,"? 8,584",33989,47,"? 29,17,53,674",165,Sufficient Stock
INV103103,Saturday,25-10-2025,P014,WD 2TB HDD,Electronics,S015,167,0,"? 6,827",33060,22,"? 22,56,96,722",167,Sufficient Stock
INV107360,Saturday,25-10-2025,P014,WD 2TB HDD,Electronics,S015,236,22,"? 7,113",33274,22,"? 23,66,62,217",214,Sufficient Stock
INV115435,Saturday,25-10-2025,P014,WD 2TB HDD,Electronics,S015,235,0,"? 6,937",33509,22,"? 23,24,35,966",235,Sufficient Stock
INV117262,Saturday,25-10-2025,P018,Anker Power Bank,Electronics,S010,143,13,"? 4,211",34681,58,"? 14,60,49,546",130,Sufficient Stock
INV100648,Saturday,25-10-2025,P020,JBL Headphones,Electronics,S002,108,0,"? 5,976",34177,93,"? 20,42,41,099",108,Sufficient Stock
INV108434,Saturday,25-10-2025,P020,JBL Headphones,Electronics,S002,156,20,"? 6,613",34313,93,"? 22,68,97,560",136,Sufficient Stock
INV109435,Saturday,25-10-2025,P020,JBL Headphones,Electronics,S002,0,29,"? 6,229",34284,93,"? 21,35,67,471",-29,Sufficient Stock
INV117271,Saturday,25-10-2025,P020,JBL Headphones,Electronics,S002,249,24,"? 6,130",34509,93,"? 21,15,56,582",225,Sufficient Stock
INV108245,Saturday,25-10-2025,P022,Panasonic Extension Board,Home Appliances,S008,206,19,"? 1,410",33516,82,"? 4,72,44,160",187,Sufficient Stock
INV106768,Saturday,25-10-2025,P023,Bosch Cordless Drill,Hardware,S011,0,15,"? 11,390",33647,93,"? 38,32,25,555",-15,Sufficient Stock
INV111895,Saturday,25-10-2025,P023,Bosch Cordless Drill,Hardware,S011,65,6,"? 11,081",33706,93,"? 37,35,00,426",59,Sufficient Stock
INV121923,Saturday,25-10-2025,P024,Stanley Tool Kit,Hardware,S014,0,17,"? 7,869",36097,83,"? 28,40,37,825",-17,Sufficient Stock
INV113244,Saturday,25-10-2025,P025,3M Safety Gloves,Industrial,S010,0,43,? 964,31871,95,"? 3,07,30,490",-43,Sufficient Stock
INV129488,Saturday,25-10-2025,P026,3M Safety Helmet,Industrial,S001,71,23,"? 1,764",29063,53,"? 5,12,58,564",48,Sufficient Stock
INV115075,Saturday,25-10-2025,P027,D-Link Ethernet Cable,Electronics,S015,169,14,? 694,33376,34,"? 2,31,73,227",155,Sufficient Stock
INV116305,Saturday,25-10-2025,P027,D-Link Ethernet Cable,Electronics,S015,137,25,? 686,33488,34,"? 2,29,61,121",112,Sufficient Stock
INV120213,Saturday,25-10-2025,P027,D-Link Ethernet Cable,Electronics,S015,0,20,? 696,33468,34,"? 2,33,07,333",-20,Sufficient Stock
INV103379,Saturday,25-10-2025,P028,Ubiquiti Access Point,Electronics,S010,128,22,"? 13,152",29663,71,"? 39,01,19,530",106,Sufficient Stock
INV126850,Saturday,25-10-2025,P028,Ubiquiti Access Point,Electronics,S010,141,22,"? 13,076",29782,71,"? 38,94,26,969",119,Sufficient Stock
INV106329,Saturday,25-10-2025,P030,Zebra Barcode Scanner,Electronics,S014,105,18,"? 17,780",30934,40,"? 55,00,06,690",87,Sufficient Stock
INV107633,Saturday,25-10-2025,P030,Zebra Barcode Scanner,Electronics,S014,0,24,"? 18,698",30910,40,"? 57,79,56,896",-24,Sufficient Stock
INV125578,Saturday,25-10-2025,P030,Zebra Barcode Scanner,Electronics,S014,86,0,"? 17,287",30996,40,"? 53,58,32,309",86,Sufficient Stock
INV107593,Saturday,25-10-2025,P031,Honeywell Barcode Scanner,Electronics,S003,91,0,"? 15,454",32447,46,"? 50,14,33,638",91,Sufficient Stock
INV114886,Saturday,25-10-2025,P031,Honeywell Barcode Scanner,Electronics,S003,127,27,"? 15,386",32547,46,"? 50,07,59,390",100,Sufficient Stock
INV115193,Saturday,25-10-2025,P031,Honeywell Barcode Scanner,Electronics,S003,0,22,"? 16,854",32525,46,"? 54,81,70,632",-22,Sufficient Stock
INV122760,Saturday,25-10-2025,P031,Honeywell Barcode Scanner,Electronics,S003,151,29,"? 15,773",32647,46,"? 51,49,45,969",122,Sufficient Stock
INV116359,Saturday,25-10-2025,P032,Microsoft Wireless Keyboard,Electronics,S007,92,26,"? 5,232",36734,47,"? 19,22,05,527",66,Sufficient Stock
INV125686,Saturday,25-10-2025,P033,Microsoft Wireless Mouse,Electronics,S012,151,0,"? 3,923",34663,75,"? 13,59,90,613",151,Sufficient Stock
INV120498,Saturday,25-10-2025,P035,Asus VivoBook,Electronics,S002,0,16,"? 52,610",32692,53,"? 1,71,99,27,284",-16,Sufficient Stock
INV126489,Saturday,25-10-2025,P036,Acer Aspire 5,Electronics,S003,214,27,"? 48,371",34931,85,"? 1,68,96,47,586",187,Sufficient Stock
INV128744,Saturday,25-10-2025,P036,Acer Aspire 5,Electronics,S003,199,21,"? 51,908",35109,85,"? 1,82,24,23,795",178,Sufficient Stock
INV127391,Saturday,25-10-2025,P037,Intel Core i5 Processor,Electronics,S005,207,24,"? 21,012",36819,78,"? 77,36,23,946",183,Sufficient Stock
INV109732,Saturday,25-10-2025,P038,AMD Ryzen 5 Processor,Electronics,S015,70,21,"? 19,854",33452,63,"? 66,41,56,396",49,Sufficient Stock
INV112966,Saturday,25-10-2025,P038,AMD Ryzen 5 Processor,Electronics,S011,243,20,"? 19,115",33675,63,"? 64,36,83,748",223,Sufficient Stock
INV128810,Saturday,25-10-2025,P038,AMD Ryzen 5 Processor,Electronics,S005,160,21,"? 20,371",33814,63,"? 68,88,34,029",139,Sufficient Stock
INV113014,Saturday,25-10-2025,P039,Seagate 4TB HDD,Electronics,S013,205,26,"? 9,569",33473,60,"? 32,03,02,009",179,Sufficient Stock
INV119585,Saturday,25-10-2025,P039,Seagate 4TB HDD,Electronics,S013,224,26,"? 10,922",33671,60,"? 36,77,42,790",198,Sufficient Stock
INV127627,Saturday,25-10-2025,P039,Seagate 4TB HDD,Electronics,S013,0,35,"? 10,535",33636,60,"? 35,43,64,661",-35,Sufficient Stock
INV127747,Saturday,25-10-2025,P039,Seagate 4TB HDD,Electronics,S013,247,16,"? 10,868",33867,60,"? 36,80,62,353",231,Sufficient Stock
INV112370,Saturday,25-10-2025,P040,SanDisk 512GB SSD,Electronics,S014,0,21,"? 5,329",28018,46,"? 14,93,19,449",-21,Sufficient Stock
INV128055,Saturday,25-10-2025,P040,SanDisk 512GB SSD,Electronics,S014,229,23,"? 5,789",28224,46,"? 16,33,95,038",206,Sufficient Stock
INV110814,Sunday,26-10-2025,P001,Dell Inspiron 15,Electronics,S011,34,30,"? 49,064",32917,100,"? 1,61,50,48,385",4,Sufficient Stock
INV123691,Sunday,26-10-2025,P001,Dell Inspiron 15,Electronics,S011,105,26,"? 50,705",32996,100,"? 1,67,30,77,863",79,Sufficient Stock
INV109434,Sunday,26-10-2025,P002,HP 15s,Electronics,S006,104,26,"? 40,865",38197,37,"? 1,56,09,21,494",78,Sufficient Stock
INV106686,Sunday,26-10-2025,P003,Lenovo IdeaPad 3,Electronics,S002,84,0,"? 46,114",32701,50,"? 1,50,79,62,518",84,Sufficient Stock
INV122039,Sunday,26-10-2025,P003,Lenovo IdeaPad 3,Electronics,S002,66,21,"? 45,537",32746,50,"? 1,49,11,49,815",45,Sufficient Stock
INV127826,Sunday,26-10-2025,P003,Lenovo IdeaPad 3,Electronics,S002,225,0,"? 42,703",32971,50,"? 1,40,79,68,094",225,Sufficient Stock
INV102476,Sunday,26-10-2025,P004,Apple MacBook Air,Electronics,S004,181,19,"? 94,770",35834,94,"? 3,39,59,89,585",162,Sufficient Stock
INV120663,Sunday,26-10-2025,P004,Apple MacBook Air,Electronics,S009,216,23,"? 1,04,026",36027,94,"? 3,74,77,47,642",193,Sufficient Stock
INV126768,Sunday,26-10-2025,P004,Apple MacBook Air,Electronics,S004,0,21,"? 1,01,681",36006,94,"? 3,66,11,39,837",-21,Sufficient Stock
INV106223,Sunday,26-10-2025,P005,Logitech K380 Keyboard,Electronics,S008,0,17,"? 3,687",33252,46,"? 12,25,87,704",-17,Sufficient Stock
INV114847,Sunday,26-10-2025,P006,Logitech M185 Mouse,Electronics,S002,244,24,"? 1,756",33967,68,"? 5,96,58,307",220,Sufficient Stock
INV112518,Sunday,26-10-2025,P007,Samsung 24-inch Monitor,Electronics,S008,134,11,"? 15,955",34111,76,"? 54,42,56,242",123,Sufficient Stock
INV117491,Sunday,26-10-2025,P007,Samsung 24-inch Monitor,Electronics,S010,0,22,"? 15,855",34089,76,"? 54,04,71,669",-22,Sufficient Stock
INV120936,Sunday,26-10-2025,P007,Samsung 24-inch Monitor,Electronics,S013,17,0,"? 15,469",34106,76,"? 52,75,72,682",17,Sufficient Stock
INV121569,Sunday,26-10-2025,P007,Samsung 24-inch Monitor,Electronics,S009,212,19,"? 15,403",34299,76,"? 52,83,08,968",193,Sufficient Stock
INV125513,Sunday,26-10-2025,P008,LG 27-inch Monitor,Electronics,S009,182,18,"? 21,084",35665,99,"? 75,19,49,233",164,Sufficient Stock
INV103263,Sunday,26-10-2025,P009,TP-Link WiFi Router,Electronics,S014,0,18,"? 5,213",27580,94,"? 14,37,65,932",-18,Sufficient Stock
INV126124,Sunday,26-10-2025,P010,Cisco 8-Port Switch,Electronics,S010,107,18,"? 11,467",35315,23,"? 40,49,74,540",89,Sufficient Stock
INV116118,Sunday,26-10-2025,P011,Epson EcoTank Printer,Electronics,S009,0,21,"? 22,811",33022,67,"? 75,32,79,507",-21,Sufficient Stock
INV129175,Sunday,26-10-2025,P012,Canon Laser Printer,Electronics,S002,0,21,"? 19,319",34776,22,"? 67,18,34,748",-21,Sufficient Stock
INV111641,Sunday,26-10-2025,P013,Samsung 1TB SSD,Electronics,S012,155,24,"? 8,692",34120,47,"? 29,65,74,363",131,Sufficient Stock
INV101425,Sunday,26-10-2025,P014,WD 2TB HDD,Electronics,S007,80,0,"? 6,661",33589,22,"? 22,37,48,784",80,Sufficient Stock
INV105257,Sunday,26-10-2025,P014,WD 2TB HDD,Electronics,S015,220,17,"? 6,760",33792,22,"? 22,84,42,635",203,Sufficient Stock
INV125646,Sunday,26-10-2025,P014,WD 2TB HDD,Electronics,S015,0,18,"? 7,062",33774,22,"? 23,85,17,567",-18,Sufficient Stock
INV114397,Sunday,26-10-2025,P020,JBL Headphones,Electronics,S002,92,21,"? 6,285",34580,93,"? 21,73,25,203",71,Sufficient Stock
INV125712,Sunday,26-10-2025,P021,Philips LED Bulb,Home Appliances,S009,178,0,? 771,34192,93,"? 2,63,67,571",178,Sufficient Stock
INV101851,Sunday,26-10-2025,P022,Panasonic Extension Board,Home Appliances,S008,68,25,"? 1,463",33559,82,"? 4,90,91,686",43,Sufficient Stock
INV104869,Sunday,26-10-2025,P023,Bosch Cordless Drill,Hardware,S011,205,20,"? 11,228",33891,93,"? 38,05,28,616",185,Sufficient Stock
INV100829,Sunday,26-10-2025,P024,Stanley Tool Kit,Hardware,S014,136,12,"? 8,051",36221,83,"? 29,16,07,081",124,Sufficient Stock
INV107529,Sunday,26-10-2025,P025,3M Safety Gloves,Industrial,S010,196,30,? 887,32037,95,"? 2,84,03,171",166,Sufficient Stock
INV111561,Sunday,26-10-2025,P028,Ubiquiti Access Point,Electronics,S010,248,28,"? 12,802",30002,71,"? 38,40,95,757",220,Sufficient Stock
INV115422,Sunday,26-10-2025,P028,Ubiquiti Access Point,Electronics,S010,133,18,"? 13,814",30117,71,"? 41,60,37,126",115,Sufficient Stock
INV127545,Sunday,26-10-2025,P030,Zebra Barcode Scanner,Electronics,S003,205,28,"? 17,100",31173,40,"? 53,30,62,162",177,Sufficient Stock
INV127794,Sunday,26-10-2025,P030,Zebra Barcode Scanner,Electronics,S014,0,22,"? 18,124",31151,40,"? 56,45,85,182",-22,Sufficient Stock
INV118864,Sunday,26-10-2025,P031,Honeywell Barcode Scanner,Electronics,S003,23,19,"? 15,274",32651,46,"? 49,87,11,090",4,Sufficient Stock
INV114646,Sunday,26-10-2025,P032,Microsoft Wireless Keyboard,Electronics,S006,134,24,"? 4,694",36844,47,"? 17,29,59,851",110,Sufficient Stock
INV121671,Sunday,26-10-2025,P034,Acer 24-inch Monitor,Electronics,S004,33,25,"? 15,264",28993,100,"? 44,25,42,240",8,Sufficient Stock
INV120725,Sunday,26-10-2025,P035,Asus VivoBook,Electronics,S002,40,22,"? 51,566",32710,53,"? 1,68,67,09,369",18,Sufficient Stock
INV115209,Sunday,26-10-2025,P036,Acer Aspire 5,Electronics,S003,112,21,"? 48,882",35200,85,"? 1,72,06,45,193",91,Sufficient Stock
INV119877,Sunday,26-10-2025,P036,Acer Aspire 5,Electronics,S003,34,30,"? 48,716",35204,85,"? 1,71,50,04,827",4,Sufficient Stock
INV127055,Sunday,26-10-2025,P037,Intel Core i5 Processor,Electronics,S005,76,0,"? 22,625",36895,78,"? 83,47,57,164",76,Sufficient Stock
INV110650,Sunday,26-10-2025,P039,Seagate 4TB HDD,Electronics,S013,0,20,"? 9,552",33847,60,"? 32,32,94,850",-20,Sufficient Stock
INV117225,Sunday,26-10-2025,P039,Seagate 4TB HDD,Electronics,S013,0,26,"? 10,327",33821,60,"? 34,92,61,046",-26,Sufficient Stock
INV100916,Monday,27-10-2025,P001,Dell Inspiron 15,Electronics,S011,172,21,"? 45,464",33147,100,"? 1,50,70,10,422",151,Sufficient Stock
INV106585,Monday,27-10-2025,P002,HP 15s,Electronics,S006,189,25,"? 43,904",38361,37,"? 1,68,42,12,799",164,Sufficient Stock
INV118250,Monday,27-10-2025,P002,HP 15s,Electronics,S006,0,16,"? 44,522",38345,37,"? 1,70,71,86,611",-16,Sufficient Stock
INV120801,Monday,27-10-2025,P002,HP 15s,Electronics,S006,125,31,"? 45,201",38439,37,"? 1,73,74,95,542",94,Sufficient Stock
INV124898,Monday,27-10-2025,P002,HP 15s,Electronics,S006,156,25,"? 44,033",38570,37,"? 1,69,83,66,317",131,Sufficient Stock
INV100623,Monday,27-10-2025,P003,Lenovo IdeaPad 3,Electronics,S002,23,0,"? 47,799",32994,50,"? 1,57,70,69,209",23,Sufficient Stock
INV116886,Monday,27-10-2025,P003,Lenovo IdeaPad 3,Electronics,S002,35,0,"? 47,811",33029,50,"? 1,57,91,58,011",35,Sufficient Stock
INV100766,Monday,27-10-2025,P004,Apple MacBook Air,Electronics,S004,234,22,"? 1,07,376",36218,94,"? 3,88,89,31,386",212,Sufficient Stock
INV120465,Monday,27-10-2025,P004,Apple MacBook Air,Electronics,S004,115,29,"? 96,104",36304,94,"? 3,48,89,53,615",86,Sufficient Stock
INV126032,Monday,27-10-2025,P004,Apple MacBook Air,Electronics,S004,103,21,"? 1,05,953",36386,94,"? 3,85,52,13,124",82,Sufficient Stock
INV126640,Monday,27-10-2025,P004,Apple MacBook Air,Electronics,S004,0,18,"? 1,04,166",36368,94,"? 3,78,82,95,457",-18,Sufficient Stock
INV107055,Monday,27-10-2025,P006,Logitech M185 Mouse,Electronics,S003,196,0,"? 1,765",34163,68,"? 6,03,07,226",196,Sufficient Stock
INV114590,Monday,27-10-2025,P006,Logitech M185 Mouse,Electronics,S003,245,21,"? 1,760",34387,68,"? 6,05,31,274",224,Sufficient Stock
INV119596,Monday,27-10-2025,P009,TP-Link WiFi Router,Electronics,S014,25,0,"? 5,461",27605,94,"? 15,07,46,038",25,Sufficient Stock
INV116071,Monday,27-10-2025,P010,Cisco 8-Port Switch,Electronics,S012,176,20,"? 10,470",35471,23,"? 37,13,89,496",156,Sufficient Stock
INV120258,Monday,27-10-2025,P010,Cisco 8-Port Switch,Electronics,S010,17,19,"? 11,587",35469,23,"? 41,09,73,635",-2,Sufficient Stock
INV125659,Monday,27-10-2025,P011,Epson EcoTank Printer,Electronics,S009,200,18,"? 23,876",33204,67,"? 79,27,91,391",182,Sufficient Stock
INV116255,Monday,27-10-2025,P012,Canon Laser Printer,Electronics,S002,230,0,"? 19,383",35006,22,"? 67,85,27,708",230,Sufficient Stock
INV124324,Monday,27-10-2025,P012,Canon Laser Printer,Electronics,S002,0,28,"? 21,187",34978,22,"? 74,10,70,418",-28,Sufficient Stock
INV102471,Monday,27-10-2025,P013,Samsung 1TB SSD,Electronics,S012,188,19,"? 7,592",34289,47,"? 26,03,31,466",169,Sufficient Stock
INV111365,Monday,27-10-2025,P013,Samsung 1TB SSD,Electronics,S012,0,30,"? 7,615",34259,47,"? 26,08,94,478",-30,Sufficient Stock
INV107873,Monday,27-10-2025,P014,WD 2TB HDD,Electronics,S015,149,17,"? 7,241",33906,22,"? 24,54,97,383",132,Sufficient Stock
INV116487,Monday,27-10-2025,P015,Kingston 16GB RAM,Electronics,S005,16,22,"? 4,756",35603,64,"? 16,93,19,370",-6,Sufficient Stock
INV129800,Monday,27-10-2025,P015,Kingston 16GB RAM,Electronics,S012,0,23,"? 4,828",35580,64,"? 17,17,95,127",-23,Sufficient Stock
INV102367,Monday,27-10-2025,P016,APC UPS 650VA,Electronics,S001,104,0,"? 8,657",30971,68,"? 26,81,14,374",104,Sufficient Stock
INV111450,Monday,27-10-2025,P016,APC UPS 650VA,Electronics,S001,104,0,"? 8,157",31075,68,"? 25,34,87,094",104,Sufficient Stock
INV101887,Monday,27-10-2025,P017,Belkin USB-C Hub,Electronics,S015,142,22,"? 4,676",33670,28,"? 15,74,50,496",120,Sufficient Stock
INV105056,Monday,27-10-2025,P018,Anker Power Bank,Electronics,S010,75,25,"? 4,100",34731,58,"? 14,23,97,492",50,Sufficient Stock
INV105068,Monday,27-10-2025,P018,Anker Power Bank,Electronics,S010,213,27,"? 4,106",34917,58,"? 14,33,52,428",186,Sufficient Stock
INV100446,Monday,27-10-2025,P020,JBL Headphones,Electronics,S002,0,33,"? 6,015",34547,93,"? 20,78,02,402",-33,Sufficient Stock
INV119236,Monday,27-10-2025,P020,JBL Headphones,Electronics,S002,104,19,"? 6,523",34632,93,"? 22,59,00,255",85,Sufficient Stock
INV127495,Monday,27-10-2025,P020,JBL Headphones,Electronics,S002,73,28,"? 6,606",34677,93,"? 22,90,58,955",45,Sufficient Stock
INV100543,Monday,27-10-2025,P023,Bosch Cordless Drill,Hardware,S011,10,24,"? 11,175",33877,93,"? 37,85,58,692",-14,Sufficient Stock
INV122619,Monday,27-10-2025,P023,Bosch Cordless Drill,Hardware,S011,37,19,"? 11,077",33895,93,"? 37,54,61,399",18,Sufficient Stock
INV102468,Monday,27-10-2025,P024,Stanley Tool Kit,Hardware,S014,244,0,"? 8,272",36465,83,"? 30,16,44,136",244,Sufficient Stock
INV110258,Monday,27-10-2025,P025,3M Safety Gloves,Industrial,S010,189,36,? 918,32190,95,"? 2,95,43,586",153,Sufficient Stock
INV120511,Monday,27-10-2025,P025,3M Safety Gloves,Industrial,S010,204,26,? 926,32368,95,"? 2,99,78,636",178,Sufficient Stock
INV127812,Monday,27-10-2025,P025,3M Safety Gloves,Industrial,S010,179,32,? 896,32515,95,"? 2,91,42,515",147,Sufficient Stock
INV108933,Monday,27-10-2025,P027,D-Link Ethernet Cable,Electronics,S015,150,15,? 690,33603,34,"? 2,31,98,624",135,Sufficient Stock
INV124665,Monday,27-10-2025,P027,D-Link Ethernet Cable,Electronics,S015,238,21,? 635,33820,34,"? 2,14,58,915",217,Sufficient Stock
INV101144,Monday,27-10-2025,P030,Zebra Barcode Scanner,Electronics,S014,20,28,"? 19,358",31143,40,"? 60,28,74,434",-8,Sufficient Stock
INV123583,Monday,27-10-2025,P030,Zebra Barcode Scanner,Electronics,S009,128,26,"? 18,890",31245,40,"? 59,02,03,505",102,Sufficient Stock
INV124193,Monday,27-10-2025,P030,Zebra Barcode Scanner,Electronics,S014,198,0,"? 18,728",31443,40,"? 58,88,71,421",198,Sufficient Stock
INV100902,Monday,27-10-2025,P033,Microsoft Wireless Mouse,Electronics,S012,139,18,"? 3,936",34784,75,"? 13,69,21,515",121,Sufficient Stock
INV117309,Monday,27-10-2025,P033,Microsoft Wireless Mouse,Electronics,S012,65,27,"? 3,736",34822,75,"? 13,01,11,132",38,Sufficient Stock
INV108395,Monday,27-10-2025,P034,Acer 24-inch Monitor,Electronics,S004,183,0,"? 14,010",29176,100,"? 40,87,54,815",183,Sufficient Stock
INV113477,Monday,27-10-2025,P034,Acer 24-inch Monitor,Electronics,S004,0,25,"? 14,242",29151,100,"? 41,51,63,901",-25,Sufficient Stock
INV128654,Monday,27-10-2025,P036,Acer Aspire 5,Electronics,S003,190,28,"? 51,705",35366,85,"? 1,82,86,11,864",162,Sufficient Stock
INV123263,Monday,27-10-2025,P038,AMD Ryzen 5 Processor,Electronics,S011,82,29,"? 19,195",33867,63,"? 65,00,63,159",53,Sufficient Stock
INV119125,Tuesday,28-10-2025,P002,HP 15s,Electronics,S006,240,0,"? 44,235",38810,37,"? 1,71,67,42,276",240,Sufficient Stock
INV110777,Tuesday,28-10-2025,P003,Lenovo IdeaPad 3,Electronics,S002,124,0,"? 47,548",33153,50,"? 1,57,63,55,791",124,Sufficient Stock
INV128313,Tuesday,28-10-2025,P003,Lenovo IdeaPad 3,Electronics,S002,159,0,"? 43,003",33312,50,"? 1,43,25,17,129",159,Sufficient Stock
INV129893,Tuesday,28-10-2025,P005,Logitech K380 Keyboard,Electronics,S013,176,0,"? 4,044",33428,46,"? 13,51,70,022",176,Sufficient Stock
INV102639,Tuesday,28-10-2025,P006,Logitech M185 Mouse,Electronics,S003,0,26,"? 1,722",34361,68,"? 5,91,78,638",-26,Sufficient Stock
INV111176,Tuesday,28-10-2025,P006,Logitech M185 Mouse,Electronics,S003,50,21,"? 1,683",34390,68,"? 5,78,93,550",29,Sufficient Stock
INV118730,Tuesday,28-10-2025,P006,Logitech M185 Mouse,Electronics,S003,120,0,"? 1,697",34510,68,"? 5,85,48,161",120,Sufficient Stock
INV100751,Tuesday,28-10-2025,P007,Samsung 24-inch Monitor,Electronics,S010,64,20,"? 15,763",34343,76,"? 54,13,54,918",44,Sufficient Stock
INV129416,Tuesday,28-10-2025,P007,Samsung 24-inch Monitor,Electronics,S010,0,18,"? 16,317",34325,76,"? 56,00,68,455",-18,Sufficient Stock
INV111304,Tuesday,28-10-2025,P009,TP-Link WiFi Router,Electronics,S014,0,21,"? 5,330",27584,94,"? 14,70,35,425",-21,Sufficient Stock
INV116661,Tuesday,28-10-2025,P009,TP-Link WiFi Router,Electronics,S014,0,16,"? 5,560",27568,94,"? 15,32,84,570",-16,Sufficient Stock
INV115134,Tuesday,28-10-2025,P010,Cisco 8-Port Switch,Electronics,S010,0,25,"? 11,786",35444,23,"? 41,77,49,655",-25,Sufficient Stock
INV107733,Tuesday,28-10-2025,P011,Epson EcoTank Printer,Electronics,S009,11,0,"? 22,129",33215,67,"? 73,50,04,013",11,Sufficient Stock
INV110329,Tuesday,28-10-2025,P011,Epson EcoTank Printer,Electronics,S009,213,24,"? 23,936",33404,67,"? 79,95,64,374",189,Sufficient Stock
INV119854,Tuesday,28-10-2025,P011,Epson EcoTank Printer,Electronics,S009,0,30,"? 23,268",33374,67,"? 77,65,32,342",-30,Sufficient Stock
INV114274,Tuesday,28-10-2025,P013,Samsung 1TB SSD,Electronics,S012,202,0,"? 7,895",34461,47,"? 27,20,59,443",202,Sufficient Stock
INV118089,Tuesday,28-10-2025,P016,APC UPS 650VA,Electronics,S001,189,13,"? 8,177",31251,68,"? 25,55,45,755",176,Sufficient Stock
